id,image_name,MAE_value,pixel_count,cropmark_median,cropmark_min,cropmark_max,cropmark_std,percentile_rank,min_max_rank,layer_valid_pixels,layer_mean,layer_median,layer_min,layer_p90,layer_p95,layer_max,layer_std,stats_source,cropmark,replant_2024,is_detected_with_natural_color,comments,derived_product_name,replant_2025
15,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_laplacian_mae.tif,12.18457317352295,287,12.200408935546875,12.040916442871094,12.28138256072998,0.05982249230146408,0.25611619441709976,0.2426917642786883,68860589,12.63,12.48,10.51,13.66,14.01,17.41,0.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,1,,,0
16,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_laplacian_mae.tif,12.698829650878906,130,12.683902740478516,12.64321231842041,12.78836727142334,0.03998839110136032,0.6456536408656046,0.31722168853317484,68860589,12.63,12.48,10.51,13.66,14.01,17.41,0.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,,Invented,,0
17,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_laplacian_mae.tif,12.455963134765625,478,12.440439224243164,12.181962013244629,12.722701072692871,0.1672540158033371,0.47897236255124104,0.2820236427196558,68860589,12.63,12.48,10.51,13.66,14.01,17.41,0.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,,Follow crop,,0
18,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_laplacian_mae.tif,13.243324279785156,83,13.251643180847168,13.132219314575195,13.3297119140625,0.049402594566345215,0.8251763138418697,0.39613395359205167,68860589,12.63,12.48,10.51,13.66,14.01,17.41,0.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,,Invented,,0
19,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_laplacian_mae.tif,12.867419242858887,111,12.814118385314941,12.735360145568848,13.09386920928955,0.10358560085296631,0.7201742639755812,0.341654962733172,68860589,12.63,12.48,10.51,13.66,14.01,17.41,0.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,,Tractor,,0
1,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.918048858642578,98,12.908349990844727,12.706470489501953,13.11436939239502,0.14095385372638702,0.7844220298493235,0.39155265994188265,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,0,,,0
2,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.77637004852295,306,12.825742721557617,12.570499420166016,12.916298866271973,0.1169106662273407,0.716004157327205,0.368515455044382,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,0,1,,,0
3,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.976239204406738,320,13.031843185424805,12.029627799987793,13.379477500915527,0.29979076981544495,0.8084249903816536,0.40101450478158346,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,1,,,0
4,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.698996543884277,440,12.649271965026855,12.444402694702148,13.440113067626953,0.214195117354393,0.6715047267458023,0.3559343973795573,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,0,1,,,0
5,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,11.904861450195312,208,11.867225646972656,11.698370933532715,12.198683738708496,0.13550959527492523,0.11705477860492887,0.22680673986915653,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,1,,,0
6,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.442020416259766,591,12.3670654296875,12.056983947753906,13.111361503601074,0.29768112301826477,0.48766935467252537,0.31414966118044974,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,1,,,0
7,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.623478889465332,98,12.626321792602539,12.585047721862793,12.638426780700684,0.011856241151690483,0.6226175614036644,0.3436551039781028,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,0,1,,,1
8,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.63599681854248,92,12.655027389526367,12.530205726623535,12.699766159057617,0.046029526740312576,0.6311667040780031,0.34569053960040336,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,0,1,,,1
9,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.242875099182129,284,12.294111251831055,12.023807525634766,12.369752883911133,0.1003025621175766,0.32705382464852284,0.2817683088101023,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,0,,SR,0
10,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.344144821166992,70,12.30941390991211,12.28510570526123,12.527595520019531,0.06647959351539612,0.4083590397404239,0.29823493027105563,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
11,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.380049705505371,21,12.381623268127441,12.292220115661621,12.470709800720215,0.054591622203588486,0.4377259683329168,0.3040731228464018,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
12,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.77377986907959,171,12.819764137268066,12.532118797302246,12.907198905944824,0.11810218542814255,0.7145996093643637,0.3680942876552179,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,0,0,,MTVI,0
13,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.483238220214844,109,12.498856544494629,12.30031967163086,12.583040237426758,0.06743990629911423,0.5200405416224366,0.3208517431243649,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,0,,PCA_COMB22,0
14,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.034025192260742,30,12.029136657714844,12.014368057250977,12.082625389099121,0.01788736693561077,0.18106555841397173,0.24780897435134022,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,0,0,,TCARI_OSAVI,0
15,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.201007843017578,287,12.226347923278809,12.01682186126709,12.313754081726074,0.07775726169347763,0.294989634782241,0.27496062488090706,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,1,,,0
16,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.927833557128906,130,12.914446830749512,12.840812683105469,12.999302864074707,0.04897904023528099,0.7885692932426123,0.3931436678258384,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,,Invented,,0
17,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,12.523862838745117,478,12.474868774414062,12.305537223815918,12.74584674835205,0.11152130365371704,0.5509507622712899,0.3274573721536776,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,,Follow crop,,0
18,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,13.354374885559082,83,13.35513687133789,13.298239707946777,13.396434783935547,0.023889631032943726,0.9203551831367577,0.46249998139172066,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,,Invented,,0
19,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_log5_mae.tif,13.15256404876709,111,13.091584205627441,13.03796672821045,13.374163627624512,0.10499121248722076,0.870006514176055,0.42968521118164066,68860589,12.52,12.46,10.51,13.26,13.53,16.66,0.56,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,,Tractor,,0
1,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,11.234431266784668,98,11.234650611877441,11.131056785583496,11.309598922729492,0.05411899462342262,0.5179042398257732,0.26718663905865575,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,0,,,0
2,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,11.104935646057129,306,11.100175857543945,10.96658706665039,11.24598503112793,0.07851409912109375,0.42868719871100724,0.2493005035990509,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,0,1,,,0
3,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,13.361831665039062,320,13.351688385009766,12.938313484191895,13.924334526062012,0.2780393958091736,0.9634263656966396,0.5610264730716937,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,1,,,0
4,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,10.68386459350586,440,10.730131149291992,10.14628791809082,11.14118480682373,0.26777854561805725,0.15614738642447568,0.19114151844003577,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,0,1,,,0
5,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,10.661012649536133,208,10.671197891235352,10.315128326416016,10.962735176086426,0.1531042754650116,0.14483439867178596,0.1879851725878636,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,1,,,0
6,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,10.755924224853516,591,10.741610527038574,10.21018123626709,11.19094181060791,0.21456459164619446,0.19466754778992668,0.20109450619523692,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,1,,,0
7,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,10.909659385681152,98,10.902841567993164,10.854874610900879,10.975839614868164,0.0353342667222023,0.29037780957697007,0.22232864443109834,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,0,1,,,1
8,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,10.762343406677246,92,10.802313804626465,10.4927978515625,10.856606483459473,0.10566334426403046,0.1983069154404125,0.20198113351895658,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,0,1,,,1
9,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,10.807735443115234,284,10.831621170043945,10.602670669555664,10.967571258544922,0.09777656942605972,0.22505643975830644,0.2082507518114964,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,0,,SR,0
10,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,10.45910358428955,70,10.465596199035645,10.35830020904541,10.523682594299316,0.04481400176882744,0.06545840030499885,0.16009718015049038,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
11,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,10.426114082336426,21,10.421476364135742,10.373261451721191,10.488192558288574,0.03503525257110596,0.05634293950056105,0.15554061910724107,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
12,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,11.23186206817627,171,11.276810646057129,10.895271301269531,11.375981330871582,0.12907329201698303,0.5162290290604398,0.26683177737241287,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,0,0,,MTVI,0
13,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,11.178729057312012,109,11.21600341796875,10.863436698913574,11.367636680603027,0.15459942817687988,0.48071733745989303,0.25949296371712866,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,0,,PCA_COMB22,0
14,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,10.675137519836426,30,10.66275405883789,10.605412483215332,10.830187797546387,0.05913184583187103,0.15178085392211793,0.18993612152436815,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,0,0,,TCARI_OSAVI,0
15,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,10.812278747558594,287,10.891666412353516,10.504034996032715,11.02973461151123,0.1535925716161728,0.2278199653505723,0.20887828004952946,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,1,1,1,,,0
16,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,11.417076110839844,130,11.443370819091797,11.229140281677246,11.594542503356934,0.11753899604082108,0.6250277353857662,0.2924138274640668,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,,Invented,,0
17,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,11.06987190246582,478,11.123407363891602,10.698217391967773,11.382823944091797,0.18603476881980896,0.4033963752473857,0.2444574450919641,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,,Follow crop,,0
18,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,11.41586685180664,83,11.41429615020752,11.331548690795898,11.499798774719238,0.04945043846964836,0.6244224254311853,0.2922468027357238,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,,Invented,,0
19,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_sobel_mag_mae.tif,11.973332405090332,111,11.964786529541016,11.796814918518066,12.118756294250488,0.08724125474691391,0.7912358402859435,0.36924480733291876,68860589,11.43,11.21,9.3,12.78,13.21,16.54,0.86,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\HIGHPASS\mae_saliency\mae_stats.csv,0,0,,Tractor,,0
1,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,14.029226303100586,98,14.127781867980957,13.603548049926758,14.180299758911133,0.16656138002872467,0.9084041381057604,0.5307407863483175,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,0,0,0,,,0
2,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,11.55012035369873,306,11.528529167175293,11.383194923400879,11.745058059692383,0.09432131052017212,0.16647674913149524,0.23096981302282105,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,0,1,,,0
3,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,13.811025619506836,320,13.839677810668945,13.24716567993164,14.259262084960938,0.19217409193515778,0.8684936023419724,0.5043561813188435,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,1,1,,,0
4,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,11.844744682312012,440,11.761821746826172,11.065824508666992,12.910408020019531,0.44526082277297974,0.27548134971659916,0.2665954875830727,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,0,1,,,0
5,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,11.286378860473633,208,11.293691635131836,10.979166984558105,11.496206283569336,0.1366795152425766,0.09044232833965449,0.19907845954941142,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,1,1,,,0
6,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,12.561371803283691,591,12.435383796691895,11.245600700378418,14.006832122802734,0.855647087097168,0.5453920819643294,0.35324931115885017,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,1,1,,,0
7,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,13.054738998413086,98,13.074254035949707,12.726541519165039,13.266064643859863,0.14427229762077332,0.6928516832756106,0.4129067712712316,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,0,1,,,1
8,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,13.08761978149414,92,13.129249572753906,12.765562057495117,13.239895820617676,0.1292622685432434,0.701411630388465,0.41688268216374125,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,0,1,,,1
9,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,11.67254638671875,284,11.688007354736328,11.318878173828125,11.956830024719238,0.18587973713874817,0.20998957763779802,0.24577344458509667,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,1,0,,SR,0
10,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,12.675732612609863,70,12.657062530517578,12.482099533081055,12.84976863861084,0.12514638900756836,0.5818041870074623,0.3670777040640705,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
11,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,12.725866317749023,21,12.717775344848633,12.7001371383667,12.768661499023438,0.020700620487332344,0.5974391099094433,0.3731398207677174,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
12,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,11.667749404907227,171,11.618285179138184,11.065238952636719,12.197088241577148,0.3848319947719574,0.2082311988356649,0.24519339841683507,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,0,0,,MTVI,0
13,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,11.778204917907715,109,11.759759902954102,11.666173934936523,11.888143539428711,0.06261854618787766,0.24972169494513036,0.2585495668570392,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,1,0,,PCA_COMB22,0
14,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,12.611042976379395,30,12.607047080993652,12.51046371459961,12.732304573059082,0.0632755383849144,0.5613699441345179,0.3592554989576051,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,0,0,,TCARI_OSAVI,0
15,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,12.02383041381836,287,12.128666877746582,11.575008392333984,12.287771224975586,0.1984342634677887,0.34488543221725854,0.28825035233595636,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,1,1,1,,,0
16,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,14.116955757141113,130,14.18076229095459,13.436456680297852,14.750570297241211,0.3696986138820648,0.9224229116018743,0.5413489428223837,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
17,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,13.101673126220703,478,12.969701766967773,12.160873413085938,14.299858093261719,0.5298894047737122,0.7050398015038762,0.41858199833382137,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,0,0,,Follow crop,,0
18,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,12.186521530151367,83,12.17304801940918,12.071852684020996,12.326026916503906,0.09095729142427444,0.4086023864826367,0.30792279687440954,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
19,17MAY29064346-M2AS-015105921010_01_P001_DOS3_bayes_mae.tif,14.462911605834961,111,14.48048210144043,14.273402214050293,14.663243293762207,0.10661228001117706,0.9626128524692114,0.5831815726523532,68860589,12.56,12.43,9.64,13.98,14.33,17.91,1.02,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\015105921010_01_BOA\mae_saliency\mae_stats.csv,0,0,,Tractor,,0
